URL,Class1 (mandatory),Class2 (not mandatory),Class2 (not mandatory),Duplicate,
http://www.alfa.lt/straipsnis/10430926/skaitytojai-savaites-nevykelis-buves-vilniaus-meras-navickas,politics,,,0,
http://grynas.delfi.lt/aplinka/kastonu-gelbejimas-kaune-su-chemija-vilniuje-grebliais.d?id=59502291,nature,,,0,
http://www.lrytas.lt/verslas/rinkos-pulsas/kaip-vartoti-vaisius-kurie-parduotuveje-islieka-sviezi-puse-metu.htm,business,food,,0,
http://vz.lt/archive/article/2013/11/10/nuo-valiutu-svyravimu-saugosi-kaip-moka,business,,,0,
http://vz.lt/archive/article/2012/7/27/jav-ekonomika-augo-leciau,business,,,0,
http://www.lrytas.lt/verslas/rinkos-pulsas/ligoniu-kasos-neberanda-pinigu-privacioms-gydymo-istaigoms.htm,business,,,0,
http://www.tv3.lt/naujiena/742608/sirijos-kanibalas-mes-turime-sukelti-priesams-siauba-ir-juos-pazeminti,crime,,,0,
http://www.15min.lt/naujiena/aktualu/pasaulis/didziausias-apiplesimas-jungtines-karalystes-istorijoje-plesikai-issinese-uz-milijonus-svaru-57-495556,crime,,,0,
http://www.tv3.lt/naujiena/604181/pasiruosima-olimpinei-atrankai-lietuviai-pradejo-pralaimejimu,sports,,,0,
http://www.lrytas.lt/verslas/izvalgos-ir-nuomones/kiek-galima-sutaupyti-metus-rukyti.htm,business,,,0,
http://www.alfa.lt/straipsnis/16105175/10-patarimu-kaip-nusimesti-rupesciu-nasta,psychology,,,0,
http://www.lrytas.lt/lietuvos-diena/aktualijos/is-pasalpu-gyvenanti-daugiavaike-latve-sokdina-britu-pareigunus.htm,humaninterest,business,,0,
http://www.15min.lt/zmones/naujiena/pramogos/tv/dainininkas-gytis-paskevicius-sodyboje-pamirstu-ir-muzika-ir-rupescius-39-386957,humaninterest,,,0,
http://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/radviliskyje-zuvo-silumvezio-partrenkta-moteris-59-363598,crime,,,0,
http://www.tv3.lt/naujiena/715001/a-paulauskas-policija-turi-uztikrinti-nusikaltimu-prevencija,crime,,,0,
http://vz.lt/archive/article/2014/10/6/nt-rinkos-aktyvuma-skatino-kaunas-ir-mazesni-miestai,business,,,0,
http://www.lrytas.lt/lietuvos-diena/nelaimes/turistu-radinys-viesojo-tualeto-duobeje-aptiktas-zmogus.htm,crime,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/policija-pasiryzusi-uztikrinti-tvarka-per-seksualiniu-mazumu-eitynes-56-96170,crime,entertainment,,0,
http://vz.lt/archive/article/2015/5/12/finastos-sandorio-verte-virs-6-mln-eur,business,,,0,
http://www.tv3.lt/naujiena/797154/sveikatos-apsaugos-sistemos-atsparumas-demografiniams-ir-ekonominiams-issukiams,politics,,,0,
http://www.lrytas.lt/pramogos/muzika/i-vilniu-atvykstantis-deep-dish-narys-didzejai-siais-laikais-groja-per-trumpai.htm,entertainment,,,0,
http://www.tv3.lt/naujiena/589857/j-valanciunas-vede-btv-sporto-zinias,humaninterest,sports,,0,
http://www.tv3.lt/naujiena/246745/gabrielis-garc-a-m-rquezas-raso-ir-toliau,humaninterest,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/liutis-kaune-pridare-bedu-prekybos-centrui-maxima-56-101963,crime,,,0,
http://www.delfi.lt/pramogos/muzika/i-lietuva-atvyks-eurovizijoje-suzibejusi-latvijos-zvaigzde-aminata.d?id=68146488,entertainment,,,0,
http://www.delfi.lt/verslas/verslas/rusija-grasina-ilgam-uzversianti-rinka-lietuviskai-mesai.d?id=67049768,politics,business,,0,
http://www.alfa.lt/straipsnis/49867176/jav-pirmoji-ponia-merginas-skatina-mokytis-kiekviena-savyje-turi-ypatinga-kibirkstele,humaninterest,psychology,,0,
http://www.lrytas.lt/pramogos/uzsienio-zvaigzdes/skandalingoji-amber-rose-prie-baseino-kaitina-gerbeju-krauja.htm,humaninterest,,,0,
http://www.delfi.lt/projektai/archive/istorines-pilietinio-patriotizmo-pamokos.d?id=60640973,politics,,,0,
http://www.delfi.lt/verslas/media/del-acekuolio-ir-npumprickaites-gali-tekti-keisti-etikos-kodeksa.d?id=60095387,politics,,,0,
http://www.delfi.lt/news/daily/lithuania/l-grauziniene-issirinko-kandidata-i-vtek.d?id=66069842,politics,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/higienos-normu-neatitiko-trys-ezerai-56-155119,nature,,,0,
http://www.diena.lt/naujienos/vilnius/miesto-pulsas/vilniuje-prasideda-esbo-parlamentines-asamblejos-sesija-308955,politics,,,0,
http://www.diena.lt/naujienos/laisvalaikis-ir-kultura/zvaigzdes-ir-pramogos/ch-browna-paliko-mergina-suzinojusi-apie-slapta-tevyste-678868,humaninterest,,,0,
http://www.alfa.lt/straipsnis/871804/metaliniu-strypu-zmogu-uzmuses-vyras-nuteistas-11-metu-kaleti,crime,,,0,
http://www.delfi.lt/news/daily/lithuania/zplytnikas-del-isimciu-partijoms-viesuosiuose-pirkimuose-lietuva-gali-sulaukti-sankciju.d?id=56931095,politics,,,0,
http://www.delfi.lt/news/daily/world/po-istorinio-susitarimo-audringa-izraelio-reakcija-mes-visada-ginsimes.d?id=68486070,politics,,,0,
http://www.delfi.lt/pilietis/naujienos/labiausiai-emigrantus-grizti-motyvuoja-seima-ir-artimieji.d?id=46904847,travel,humaninterest,,0,
http://www.tv3.lt/naujiena/212192/lietuvos-ir-baltarusijos-pasienyje-sulaikyti-baltarusiu-opozicijos-veikejai,politics,crime,,0,
http://grynas.delfi.lt/aplinka/ivardijo-kaip-keliuose-apsisaugoti-nuo-laukiniu-gyvunu.d?id=67406626,nature,,,0,
http://www.delfi.lt/pramogos/uzsienio-zvaigzdes/sporto-klube-uzpultas-aktorius-h-jackmanas.d?id=61149109,crime,,,0,
http://www.tv3.lt/naujiena/832229/ligonines-ne-diskriminuoja-romui-vietos-vyru-palatoje-neatsirado,health,crime,,0,
http://www.alfa.lt/straipsnis/10429317/kausiute-dramatizmas-mano-stilius,style,humaninterest,,0,
http://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/kraupioje-avarijoje-prie-vilniaus-zuvo-seimo-nario-sunus-suzaloti-milijonieriaus-tevai-nuotraukos-59-21986,crime,,,0,
http://www.15min.lt/naujiena/aktualu/pasaulis/tukstanciai-sukrestu-lenku-supludo-i-pagrindine-varsuvos-aikste-pagerbti-zuvusio-prezidento-57-92631,crime,politics,,0,
http://www.15min.lt/naujiena/aktualu/pasaulis/per-14-metu-is-latvijos-emigravo-238-tukst-zmoniu-57-488931,business,,,0,
http://www.15min.lt/naujiena/aktualu/istorija/ar-vyko-riteriu-turnyrai-vytauto-dvare-582-290324,science,,,0,
http://www.tv3.lt/naujiena/589589/v-seskus-pasiekeme-savo-tiksla-zalgiris-mus-pradejo-gerbti,sports,,,0,
http://www.delfi.lt/news/daily/world/zada-rimtu-rupesciu-b-obamai.d?id=66311808,politics,,,0,
http://www.delfi.lt/verslas/mano-eurai/vel-kliuvo-eurui-pasipiktino-auganciu-banko-mokesciu.d?id=65350038,business,,,0,
http://www.delfi.lt/verslas/energetika/opozicijos-iniciatyva-kurti-komisija-del-padeties-energetikoje-idegutiene-vadina-niekine.d?id=49975718,politics,,,0,
http://www.lrytas.lt/pramogos/zmones/oksana-pikul-jasaitiene-daugiau-nebevalgysiu-lektuvuose.htm,humaninterest,health,,0,
http://www.lrytas.lt/pramogos/uzsienio-zvaigzdes/k-winslet-grazios-kuno-linijos-nera-prioritetas.htm,humaninterest,,,0,
http://vz.lt/archive/article/2013/2/7/butkevicius-energetikos-imoniu-gali-buti-prasoma-prisideti-prie-skgd-terminalo-finansavimo,business,,,0,
http://www.alfa.lt/straipsnis/12810152/balcytis-svarbiausia-kad-galileo-kuo-greiciau-atsipirktu,technology,business,science,0,
http://www.alfa.lt/straipsnis/15141719/saules-vainiko-skyle-birzelio-28-d-zemeje-sukels-geomagnetine-audra,weather,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/zemes-mokesciai-vilniuje-nuo-2013-metu-iki-desimties-kartu-didesni-56-207395,business,,,0,
http://www.diena.lt/naujienos/pasaulis/ekonomika-ir-politika/m-schulzas-po-referendumo-tikisi-graikijos-vyriausybes-atsistatydinimo-699258,politics,,,0,
http://www.tv3.lt/naujiena/554363/buk-mano-meile-laidoje-italas-ignoravo-nuotakas-ir-merke-aki-i-norkutei,humaninterest,entertainment,,0,
http://www.delfi.lt/mokslas/mokslas/jau-siemet-turetu-atsirasti-mesainiai-su-megintuveliuose-uzauginta-mesa.d?id=55734643,science,food,,0,
http://www.delfi.lt/verslas/verslas/kai-senka-pinigai-is-paskolu-bankai-semia-is-paslaugu.d?id=59146923,business,,,0,
http://www.tv3.lt/naujiena/783681/zalgirio-arenoje-vyks-automobiliu-sporto-saku-keturkove,sports,auto,,0,
http://www.15min.lt/naujiena/aktualu/pasaulis/menininkai-teisma-uzleido-tarakonais-57-107081,entertainment,,,0,
http://www.alfa.lt/straipsnis/12797663/freaks-on-floor-antrajame-albume-taria-hello-girls,entertainment,,,0,
http://www.alfa.lt/straipsnis/15162335/nevezi-toliau-retina-traumos-is-rikiuotes-iskrito-dabkus,sports,,,0,
http://www.lrytas.lt/lietuvos-diena/kriminalai/norejo-issaugoti-sugyventini-todel-nuzude-savo-kudiki.htm,crime,,,0,
http://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/nepazistama-moteris-sumuse-kauniete-ir-ateme-is-jos-pinigine-ir-telefona-samsung-59-248036,crime,,,0,
http://www.lrytas.lt/lietuvos-diena/aktualijos/paviesinta-pirmoji-an-2-nuotrauka-is-juros-dugno.htm,crime,,,0,
http://www.delfi.lt/sveikata/sveikatos-naujienos/vezio-gniauztai-surakina-is-leto.d?id=54470559,health,,,0,
http://www.delfi.lt/pramogos/zmones/z-grigaitis-atskleide-slapto-susitikimo-su-australijos-megazvaigzde-priezastis.d?id=65290982,humaninterest,entertainment,,0,
http://www.tv3.lt/naujiena/612882/l-grincikaite-sprinto-finalas-europietems-neikandamas,sports,,,0,
http://www.tv3.lt/naujiena/725180/seimas-slaptai-balsuos-del-stt-vadovo,politics,,,0,
http://www.tv3.lt/naujiena/616468/u-17-rinktine-palangoje-apgyne-lff-taures-nugaletoju-titula,sports,,,0,
http://www.15min.lt/ji24/straipsnis/virtuve/liutauro-virtuve/sveciuose-virtuves-sefas-liutauras-ceprackas-mokomes-isvirti-tobula-kiausini-703-316383,food,,,0,
http://www.tv3.lt/naujiena/579966/egipte-susprogdintas-dujotiekis-kuriuo-dujos-tiekiamos-izraeliui,crime,,,0,
http://www.lrytas.lt/lietuvos-diena/nelaimes/del-sprogmens-sustojo-panemunes-tilto-statyba-kaune.htm,crime,,,0,
http://www.delfi.lt/mokslas/mokslas/pirmosios-marso-kolonijos-planuotojams-patarines-ir-lietuvis.d?id=61663689,science,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/lietuva-sieks-grieztesniu-sankciju-rusijai-56-441746,politics,business,,0,
http://www.delfi.lt/pramogos/kultura/a-giniotis-gal-zmogus-tuo-ir-idomus-kad-turi-ydu.d?id=64280524,humaninterest,,,0,
http://www.tv3.lt/naujiena/731935/kaip-isrinkti-knyga-mazylio-atostogoms,children,,,0,
http://www.tv3.lt/naujiena/547904/policijos-pareigunams-pasipriesine-neblaivus-asmenys-uzdaryti-i-arestine,crime,,,0,
http://www.alfa.lt/straipsnis/10522685/kanu-kino-festivali-siemet-atidarys-alleno-meiles-laiskas-paryziui,entertainment,,,0,
http://www.tv3.lt/naujiena/575453/kim-jong-unas-vairuoti-ismoko-treju-metu,politics,humaninterest,,0,
http://www.tv3.lt/naujiena/157885/rusija-isbande-galingiausia-pasaulyje-vakuumine-bomba,science,politics,,0,
http://www.tv3.lt/naujiena/779966/per-savaite-kauno-policija-priciupo-117-keliu-eismo-taisykles-pazeidusiu-pesciuju,crime,,,0,
http://www.alfa.lt/straipsnis/49799385/lietuva-amerikieciu-tanku-gali-ir-nesulaukti,politics,,,0,
http://www.delfi.lt/news/daily/world/opistorius-sako-neketines-zudyti-savo-merginos-kuria-be-galo-mylejo.d?id=60705901,crime,,,0,
http://www.alfa.lt/straipsnis/12057662/barbora-kaniaviene-savo-vyro-zmona-ir-meiluze?p=2,humaninterest,entertainment,,0,
http://grynas.delfi.lt/gamta/i-lietuva-sugrizo-gandrai.d?id=67341936,nature,,,0,
http://www.delfi.lt/news/daily/lithuania/premjeras-tiesiogiai-dalyvavo-fntt-vadovams-skiriant-pakartotini-poligrafo-tyrima.d?id=56077459,crime,politics,,0,
http://www.tv3.lt/naujiena/606290/lnk-sokiu-zvaigzdes-cementavosi-stovykloje,entertainment,humaninterest,,0,
http://www.diena.lt/naujienos/vilnius/miesto-pulsas/atominis-karas-amamontovas-isvadintas-tautos-priesu-490543,entertainment,politics,,0,
http://www.delfi.lt/verslas/energetika/vae-antrinei-imonei-vae-spb-vadovauja-mburokas.d?id=58777731,business,,,0,
http://www.tv3.lt/naujiena/412579/itariamieji-keliauja-i-arestines,crime,,,0,
http://www.alfa.lt/straipsnis/13752663/politinio-chaoso-kronikos-politiniu-partiju-jungimasis-artejant-rinkimams,politics,,,0,
http://www.diena.lt/naujienos/laisvalaikis-ir-kultura/kultura/tikejimai-skirtingi-tikejimo-galia-vienoda-695844,religion,,,0,
http://www.alfa.lt/straipsnis/15083628/anastasija-volockova-ir-nikolajus-baskovas-publikavo-savo-vestuvines-nuotraukas?p=2,humaninterest,,,0,
http://www.delfi.lt/news/daily/world/14-metes-prievarta-tekinamos-ir-britanijoje.d?id=62973818,crime,,,0,
http://www.alfa.lt/straipsnis/189353/nuo-gruzijos-atskilusioje-pietu-osetijoje-paskelbta-visuotine-mobilizacija,politics,,,0,
http://www.delfi.lt/mokslas/technologijos/htc-pralaimejo-jav-patentu-musi-su-apple.d?id=53167853,technology,,,0,
http://www.lrytas.lt/pramogos/tv-kinas/anos-kareninos-filmavimui-irengta-ciuozykla-lieka-vilnieciams.htm,entertainment,,,0,
http://www.alfa.lt/straipsnis/15195238/skyrybos-grupe-kitokios-lieka-trise,entertainment,,,0,
http://www.delfi.lt/mokslas/mokslas/palydovo-litsat-1-rysi-vertino-rrt.d?id=62959854,science,,,0,
http://grynas.delfi.lt/gyvenimas/nescia-zaliavalge-jei-mama-sveika-ir-laiminga-ir-vaikas-toks-bus.d?id=60325127,health,food,,0,
http://www.alfa.lt/straipsnis/164330/lietuvoje-neliks-a92-benzino,business,auto,,0,
http://www.alfa.lt/straipsnis/49796484/humanitarine-pagalba-ukrainai-nuo-sulankstomu-lovu-iki-elektriniu-krosneliu,politics,,,0,
http://www.diena.lt/naujienos/lietuva/salies-pulsas/sezona-pradedantis-birstonas-kviecia-mineralizuotis-695722,entertainment,,,0,
http://www.15min.lt/zmones/naujiena/pasaulis/ronnie-woodas-ji-domina-tik-jaunikles-27-179111,humaninterest,,,0,
http://www.delfi.lt/news/ringas/lit/d-leinarte-is-60-lietuvos-meru-tik-4-moterys.d?id=67469362,politics,,,0,
http://www.tv3.lt/naujiena/731191/seimo-valdyba-n-venckienes-atlyginima-uz-balandzio-menesi-sumazino-trecdaliu,politics,,,0,
http://www.tv3.lt/naujiena/606480/s-bilicius-ispanija-ne-nuobodi-o-geriausia-europos-futbolo-komanda,sports,,,0,
http://www.tv3.lt/naujiena/601005/dramatiskos-lietuvos-balso-akimirkos-virto-fotografiju-paroda,entertainment,,,0,
http://www.delfi.lt/news/ringas/lit/drepeckaite-sergate-sumazinsime-gydytoju-skaiciu.d?id=22829415,health,politics,,0,
http://www.lrytas.lt/verslas/energetika/uz-nepastatytas-saules-jegaines-kompensuos-elektros-vartotojai.htm,business,,,0,
http://www.lrytas.lt/pramogos/muzika/black-sabbath-zvaigzdes-palaiminti-armenu-eurovizininkai-uzdainavo-lrytas-lt-skaitytojams-video.htm,entertainment,,,0,
http://www.alfa.lt/straipsnis/15067419/raudonai-apsirengusi-moteris-lengvai-prieinama,psychology,style,,0,
http://www.diena.lt/naujienos/sportas/futbolas/hearts-ibaugino-granda-liverpulio-237377,sports,,,0,
http://www.15min.lt/naujiena/futbolo-cempionatas-worldcup-2010/naujienos/pasaulio-futbolo-cempionatas-vokietija-serbija-228-103989,sports,,,0,
http://www.lrytas.lt/lietuvos-diena/kriminalai/neteisetai-lietuvoje-gyvenes-nigerijos-pilietis-ikliuvo-pareigunams.htm,crime,,,0,
http://www.delfi.lt/pilietis/naujienos/uzsisakes-mobiliojo-rysio-paslauga-klientas-pasijaute-apgautas.d?id=53492203,business,,,0,
http://www.tv3.lt/naujiena/833865/po-metu-nuo-studiju-baigimo-kas-geriausiai-uzdirba,business,,,0,
http://www.lrytas.lt/pramogos/muzika/isgirskite-ryskiausios-muzikos-zvaigzdes-susivienijo-del-ebolos.htm,entertainment,health,,0,
http://iq.lt/lietuva/svietimo-sektoriaus-taupymo-plane-mokytoju-pensininku-atleidimai-2,politics,business,,0,
http://www.lrytas.lt/lietuvos-diena/kriminalai/girtam-vyrui-mazeikiuose-sauta-i-veida.htm,crime,,,0,
http://www.diena.lt/naujienos/vilnius/miesto-pulsas/vilniaus-socialdemokratai-kandidatu-i-merus-patvirtino-g-palucka-650061,politics,,,0,
http://www.tv3.lt/naujiena/562507/i-vilniu-sugrizta-auksine-kauke,entertainment,,,0,
http://www.alfa.lt/straipsnis/16372686/grybauskaite-susitiko-su-posta-paliekanciu-aplinkos-ministru,politics,,,0,
http://www.diena.lt/naujienos/klaipeda/miesto-pulsas/verslas-uostamiescio-valdzios-praso-pagalbos-620647,business,,,0,
http://www.delfi.lt/news/daily/lithuania/lietuva-infiltravo-amatoni-i-kgb-o-veliau-apie-tai-pamirso.d?id=59621589,politics,,,0,
http://www.delfi.lt/news/daily/crime/siaubingas-kancias-isgyvenusios-merginos-zudikas-triumfuoja-uz-80-smugiu-7-metai.d?id=64325204,crime,,,0,
http://vz.lt/archive/article/2013/1/23/vyriausybe-pasalpu-skirstyma-savivaldai-zada-perduoti-kitais-metais,politics,,,0,
http://www.alfa.lt/straipsnis/49809702/ne-karta-uz-grotu-kalejusiam-chrisui-brownui-uzdrausta-atvykti-i-gimtaja-kanada,humaninterest,crime,,0,
http://www.tv3.lt/naujiena/729089/dizaineriai-kuria-kostiuma-kuris-savininkui-meluojant-virsta-perregimu,entertainment,style,,0,
http://www.diena.lt/naujienos/sportas/krepsinis/dvizenkli-deficita-panaikinusi-cska-zemutiniame-naugarde-svente-pergale-682783,sports,,,0,
http://www.lrytas.lt/pramogos/uzsienio-zvaigzdes/h-klum-sako-kad-buvo-istikima-sealui-kol-jiedu-buvo-seima.htm,humaninterest,,,0,
http://www.alfa.lt/straipsnis/49818876/meningokokine-infekcija-apie-save-primena-kasmet,health,,,0,
http://www.delfi.lt/news/daily/crime/airijoje-nuosaliame-papludimyje-rastas-nuzudytas-lietuvis.d?id=62289737,crime,,,0,
http://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/kaune-pesciuju-perejoje-automobilis-partrenke-du-vaikus-59-34043,crime,,,0,
http://www.15min.lt/zmones/naujiena/pasaulis/filipas-kirkorovas-vilniuje-dovanu-gavo-deimanta-savo-dukrai-alai-viktorijai-27-203266,humaninterest,,,0,
http://www.delfi.lt/news/daily/world/po-rusijos-juodojo-saraso-paskelbimo-metas-atsakyti-pagristais-veiksmais.d?id=68141260,politics,,,0,
http://www.tv3.lt/naujiena/827363/isrinktie-zaviausia-nkl-sokeju-grupe,entertainment,sports,,0,
http://www.delfi.lt/pramogos/kultura/vilniaus-mazojo-teatro-dvidesimtmeciui-rtumino-mistro-premjera.d?id=29571365,entertainment,,,0,
http://www.diena.lt/naujienos/verslas/ratai/lietuvos-keliuose-vidutini-greiti-fiksuojantys-matuokliai-701284,auto,,,0,
http://www.tv3.lt/naujiena/160827/sprogimas-isdave-kad-sirija-turi-chemini-ginkla,politics,crime,,0,
http://www.diena.lt/naujienos/verslas/ekonomika/grupiniu-apsipirkimu-portalai-kelioniu-pardavimo-agentu-sarase-691632,business,,,0,
http://www.delfi.lt/verslas/transportas/rusija-padare-savo-juoda-darba.d?id=64532406,business,,,0,
http://www.diena.lt/naujienos/klaipeda/nusikaltimai-ir-nelaimes/sulaikytas-stambus-kontrabandiniu-cigareciu-tiekejas-624175,crime,,,0,
http://www.lrytas.lt/lietuvos-diena/aktualijos/marijampolieciai-rungesi-protu-musyje.htm,entertainment,,,0,
http://www.15min.lt/naujiena/laisvalaikis/zukle/humanizmas-lenkijoje-uzdrausta-kankinti-karpius-144-77395,nature,,,0,
http://www.15min.lt/naujiena/laisvalaikis/ivairenybes/britu-muzikantas-labdara-vaikams-rinks-gitara-grodamas-himalaju-virsukalneje-61-223806,humaninterest,entertainment,,0,
http://www.delfi.lt/gyvenimas/istorijos/prostatos-ligos-kamuojamas-vyras-delse-kreiptis-i-medikus-nes-buvo-geda.d?id=63695862,health,,,0,
http://www.alfa.lt/straipsnis/12510167/lemiama-beprotiskiausiu-krepsinio-sirgaliu-kova,sports,entertainment,,0,
http://www.tv3.lt/naujiena/714810/graikijos-cempionato-lyderiu-dvikova-laimejo-olympiacos,sports,,,0,
http://www.delfi.lt/news/daily/world/japonija-derybos-su-dzihadistais-del-ikaitu-paleidimo-istrigo.d?id=67051546,politics,,,0,
http://www.lrytas.lt/pramogos/tv-kinas/filmo-debesu-zemelapis-apzvalga.htm,entertainment,,,0,
http://www.lrytas.lt/pasaulis/marga-planeta/australijoje-nufotografuotas-kengura-ryjantis-pitonas.htm,nature,,,0,
http://www.tv3.lt/naujiena/613023/b-obama-giria-istorini-roboto-nusileidima-marse,technology,,,0,
http://www.delfi.lt/verslas/transportas/vel-neplanuotai-leidosi-ryanair-lektuvas.d?id=59580905,business,travel,,0,
http://www.15min.lt/zmones/naujiena/pasaulis/nuo-narkotiku-perdozavimo-mire-julios-roberts-sesuo-27-404675,crime,humaninterest,,0,
http://www.alfa.lt/straipsnis/1080903/vienas-vilkiko-eismo-ivykis-gali-kainuoti-ir-4-mln-litu,business,,,0,
http://www.15min.lt/zmones/naujiena/archyvas/jurgita-jurkute-brrr-156-70983,style,humaninterest,,0,
http://www.delfi.lt/pilietis/naujienos/atostogos-tunise-viesbucio-kambaryje-svetimi-poilsiautojai.d?id=65137105,travel,humaninterest,,0,
http://vz.lt/archive/article/2013/4/25/nedarbas-ispanijoje-jau-virsijo-27,business,,,0,
http://www.delfi.lt/gyvenimas/laisvalaikis/japonija-dreba.d?id=54973229,travel,,,0,
http://www.alfa.lt/straipsnis/49840623/lietuvos-duju-ypatumai-ar-is-lempos-padidintos-duju-tiekimo-sanaudos-nusikaltimas?p=2,business,,,0,
http://www.delfi.lt/news/daily/world/nepale-amerikietis-per-stebukla-isgyveno-ikrites-i-ledo-plysi.d?id=64859309,crime,,,0,
http://grynas.delfi.lt/gyvenimas/vertinga-zaliava-kurios-80-proc-ismetame-i-savartynus.d?id=65007769,business,,,0,
http://www.delfi.lt/verslas/rinka/vilniaus-birza-veike-ukrainos-ir-rusijos-konfliktas.d?id=64534184,business,,,0,
http://www.15min.lt/naujiena/aktualu/nusikaltimaiirnelaimes/girtas-aktorius-arunas-sakalauskas-vairuodamas-automobili-apdauze-devynias-kitas-masinas-nuotraukos-59-72185,crime,,,0,
http://www.15min.lt/naujiena/aktualu/nuomones/kestutis-celiesius-gamintojai-i-euro-zonos-ekonomika-zvelgia-itariai-18-328441,business,,,0,
http://www.lrytas.lt/komentarai/rusija-irode-vakaru-visuomene-nera-dvasiskai-tvirta.htm,politics,,,0,
http://www.15min.lt/zmones/naujiena/pramogos/tv/laidoje-gyvenimas-yra-grazus-atviras-kudikio-besilaukianciu-deivio-ir-renatos-interviu-39-63484,humaninterest,,,0,
http://www.alfa.lt/straipsnis/15782690/koncertas-skirtas-pavasariui,entertainment,,,0,
http://iq.lt/gyvenimo-gurmanams/uz-vyna-geriau-tik-vynas?psl=1,food,,,0,
http://www.diena.lt/naujienos/pasaulis/ekonomika-ir-politika/izraelio-prezidentas-kritikuoja-istatyma-itvirtinanti-zydu-valstybes-statusa-661709,politics,,,0,
http://www.alfa.lt/straipsnis/15057717/svedija-nerimauja-del-rusijos-ginklavimosi,politics,,,0,
http://www.delfi.lt/verslas/verslas/europos-sajunga-be-graikijos-kas-lauktu.d?id=68463324,politics,business,,0,
http://www.delfi.lt/pilietis/naujienos/siauliuose-lankytojai-del-pavojaus-buvo-isprasyti-is-akropolio.d?id=64774715,crime,,,0,
http://www.lrytas.lt/komentarai/soliariumo-skelbimas-lygybes-testas.htm,psychology,humaninterest,,0,
http://www.alfa.lt/straipsnis/49789347/kk2-kaip-sodroje-taurieji-gerimai-liejasi-11-valanda-ryto,business,,,0,
http://www.tv3.lt/naujiena/706497/nick-hanauer-turtingieji-nekuria-darbo-vietu,business,,,0,
http://www.delfi.lt/news/daily/world/siaures-koreja-grasina-prevenciniu-branduoliniu-smugiu.d?id=60854463,politics,,,0,
http://www.alfa.lt/straipsnis/10423827/tobulu-kardashian-sesuciu-kuno-formu-paslaptys,humaninterest,,,0,
http://www.tv3.lt/naujiena/376813/plastines-operacijos-vis-populiaresnes,health,style,,0,
http://www.tv3.lt/naujiena/322208/antivirusiniu-vaistu-ligonines-gales-gauti-ir-is-valstybes-rezervo,health,business,,0,
http://www.delfi.lt/auto/archive/hyundai-santa-fe-atletiskas-visureigis.d?id=63318196,auto,,,0,
http://grynas.delfi.lt/aplinka/premjeras-skaluniniu-duju-zvalgyba-nebus-stabdoma.d?id=60648915,business,politics,,0,
http://www.tv3.lt/naujiena/745026/varenos-rajone-be-zinios-dingusios-jaunos-merginos-paieskos,crime,,,0,
http://grynas.delfi.lt/aplinka/lusi-nusove-medziotojai-teisme.d?id=47637709,crime,,,0,
http://www.lrytas.lt/pramogos/muzika/eurovizijos-transvestitas-sulauke-priestaringu-vertinimu.htm,entertainment,,,0,
http://www.alfa.lt/straipsnis/15192756/sausio-2-osios-transferai-ir-gandai-arsenal-sieks-isigyti-berbatova?p=3,sports,,,0,
http://www.tv3.lt/naujiena/583895/karta-gyvenanti-skolon,business,,,0,
http://www.delfi.lt/verslas/verslas/nedarbo-ismokas-skirs-ir-mokes-sodra.d?id=59138655,business,,,0,
http://grynas.delfi.lt/gyvenimas/bitenu-kaime-gandru-daugiau-nei-zmoniu.d?id=62178567,nature,,,0,
http://www.15min.lt/naujiena/aktualu/lietuva/dalios-grybauskaites-automobili-cikagoje-uzpuole-drasiaus-kedzio-salininkai-56-219851,politics,crime,,0,
http://www.lrytas.lt/lietuvos-diena/kriminalai/sukcius-i-teismus-ir-toliau-keliaus-is-arestines.htm,crime,,,0,
http://www.tv3.lt/naujiena/749322/palangoje-poilsiautoja-istiko-mirtis,crime,,,0,
http://www.delfi.lt/auto/patarimai/per-savaite-salies-keliuose-uzfiksuota-56-tukst-ket-pazeidimu.d?id=59009443,crime,,,0,
http://grynas.delfi.lt/gamta/dramblius-nuo-perkaitimo-saugo-plaukai.d?id=59825373,nature,,,0,
http://www.alfa.lt/straipsnis/49863804/grauziniene-socialiniame-modelyje-izvelge-ydu,politics,,,0,
http://www.lrytas.lt/verslas/izvalgos-ir-nuomones/banku-paslaptys-tirpsta-bet-kur-riba.htm,business,,,0,
http://www.diena.lt/naujienos/pasaulis/ekonomika-ir-politika/britu-princas-charlesas-lankysis-kolumbijoje-ir-meksikoje-652493,politics,,,0,
http://www.diena.lt/naujienos/vilnius/nusikaltimai-ir-nelaimes/lentvario-gyventojas-rado-persauta-lango-stikla-643918,crime,,,0,
http://www.delfi.lt/mokslas/technologijos/samsung-isaugo-plastikinius-rubelius-galaxy-s5-remas-bus-metalinis.d?id=61629857,technology,,,0,
